Filename,SegmentIndex,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12
210101070_E_5_37.txt,66,1.26247,2.09938,1.60093,1.44418,1.38837,1.93045,1.10688,1.4629,1.08087,0.686015,0.243942,0.0362617
210101070_E_5_37.txt,67,1.58502,1.53724,1.40414,0.879353,0.855585,-0.208199,-0.038867,0.515712,0.984286,0.437113,0.229123,0.0299645
210101070_E_5_37.txt,68,0.138876,0.204617,0.665634,1.33918,0.203761,0.437671,1.21691,1.15169,0.0510558,0.493681,0.193399,0.0573074
210101070_E_5_37.txt,69,0.28164,0.196173,1.38763,0.601156,0.0589454,0.452525,1.0874,0.245846,0.42045,0.439751,0.542509,-0.000606862
210101070_E_5_37.txt,70,0.328735,0.763836,0.470813,-0.37335,0.000404076,1.11537,0.739174,0.711767,0.30083,0.701764,0.279815,0.0471636
210101070_E_5_37.txt,71,0.43752,0.472354,0.333191,0.246618,1.1077,1.21734,-0.53558,0.861535,0.243435,0.674685,0.0832008,0.117741
210101070_E_5_37.txt,72,0.250302,0.30549,-0.0869732,0.356365,-0.0437951,0.592187,0.822825,0.736109,0.594307,0.170161,0.274814,0.183699
210101070_E_5_37.txt,73,0.436707,0.35647,0.286498,-0.132303,0.792537,0.338831,0.671346,0.515971,0.323474,0.5095,0.336587,0.010318
210101070_E_5_37.txt,74,0.0712497,0.882177,0.533699,0.350177,0.53091,1.83082,-1.05353,0.346143,0.480634,0.607539,0.48961,0.0815384
210101070_E_5_37.txt,75,0.114404,0.253789,0.156835,1.18477,-0.775962,0.551643,0.704125,-0.0245505,1.13704,0.633428,0.378886,0.0548293
210101070_E_5_37.txt,76,0.235858,-0.124172,0.10063,0.784848,0.509424,0.549703,0.996074,-0.0999177,0.980152,0.586179,0.226703,0.110806
210101070_E_5_37.txt,77,0.519559,0.272462,1.33732,0.0119528,0.36506,0.196619,0.945831,-0.444646,0.366577,0.445442,0.284749,0.179418
210101070_E_5_37.txt,78,0.243186,-0.186688,0.200489,0.334022,1.12545,0.703624,0.187971,0.533695,0.588833,0.154265,0.646649,0.141317
210101070_E_5_38.txt,0,-0.0965591,0.173823,-0.359931,0.00173998,-0.866263,-0.487688,-0.519474,-0.45788,0.796929,-0.13079,-0.11031,-0.140932
210101070_E_5_38.txt,1,0.133592,-0.240154,-0.358812,0.605238,0.46599,0.242343,0.872691,-0.59829,0.592395,0.480755,-0.00125104,0.0458296
210101070_E_5_38.txt,2,0.375425,-0.0242106,1.05057,-0.6648,-0.0497412,-0.218716,0.584469,-0.908526,0.436532,0.441065,0.0526488,0.0320442
210101070_E_5_38.txt,3,0.147651,-0.135132,0.150518,0.104764,0.608836,0.560346,0.463751,0.417029,0.0179628,-0.374554,0.226084,0.127796
210101070_E_5_38.txt,4,-0.245786,0.0504513,-0.0214343,0.0534901,-0.0639443,0.42231,0.0674639,-0.0275757,-0.490749,-0.0165992,-0.0866817,0.0780971
210101070_E_5_38.txt,5,-0.202475,0.150466,-0.149174,-0.624831,-0.120559,-0.63556,-0.352564,0.25232,-0.463211,0.0688413,-0.2528,0.0135725
210101070_E_5_38.txt,6,0.178242,-0.490424,0.0114735,0.0112115,0.145256,-0.135793,0.0300211,0.456308,0.592521,-0.100083,0.128097,-0.0621811
210101070_E_5_38.txt,7,0.30623,0.177694,-0.519325,0.361133,0.308393,0.173484,0.421704,0.180428,0.0618826,-0.0606982,0.297275,-0.0532902
210101070_E_5_38.txt,8,-0.0869205,-0.0197365,0.117922,-0.263828,0.409171,0.16982,-0.33785,0.376573,-0.515446,-0.109376,0.284393,0.000677363
210101070_E_5_38.txt,9,0.0689683,0.320391,0.338021,1.21482,0.232549,-0.98526,-0.369641,-0.634521,0.175314,0.594355,-0.15888,-0.0955914
210101070_E_5_38.txt,10,-0.123359,-0.23721,0.409411,0.78366,-0.33862,0.08122,0.989642,0.618252,-0.625989,-0.187695,-0.0606367,-0.0183055
210101070_E_5_38.txt,11,-0.0203702,-0.074042,1.01683,0.158964,-0.00447472,0.0375838,0.373303,-0.628467,-0.198082,-0.0406433,0.206592,-0.0866393
210101070_E_5_38.txt,12,0.167128,0.167474,0.0419873,-0.840578,-0.764048,-0.747616,0.20965,0.297426,-0.593219,0.573235,-0.0128835,-0.0811784
210101070_E_5_38.txt,13,0.188723,0.227267,0.112439,-0.340715,0.506279,0.577773,-1.23415,0.466109,-0.200673,0.212843,-0.125382,0.0300783
210101070_E_5_38.txt,14,-0.159492,0.146597,-0.552601,-0.303289,-1.25248,-0.086653,0.125826,-0.316338,-0.402777,-0.30731,-0.0491796,0.0855175
210101070_E_5_38.txt,15,0.128088,-0.00906949,-0.0894966,-0.38107,-0.310896,0.125712,0.147422,-0.204726,-0.0984669,0.0860308,0.0389727,-0.0617431
210101070_E_5_38.txt,16,-0.0776124,0.847025,0.0820558,-0.22454,0.580691,1.14579,-1.08997,0.057206,0.252278,0.271485,0.305033,0.00842753
210101070_E_5_38.txt,17,-0.0967837,0.0585104,-0.399454,0.128168,-1.11554,-0.468202,-0.372696,-0.519158,0.721363,-0.0620103,-0.0603132,-0.119956
210101070_E_5_38.txt,18,0.147774,-0.307555,-0.354177,0.627188,0.374019,0.284156,0.862288,-0.598391,0.624742,0.435076,0.017331,0.0514374
210101070_E_5_38.txt,19,0.427222,-0.0399491,1.17066,-0.607072,0.0479534,-0.171052,0.670433,-0.831106,0.349302,0.383214,0.0657581,0.0584578
210101070_E_5_38.txt,20,0.1734,-0.260559,0.0615958,0.110024,0.692267,0.544838,0.262815,0.384784,0.0364928,-0.320082,0.288141,0.12286
210101070_E_5_38.txt,21,-0.175638,0.12094,-0.0857716,0.102282,0.113755,0.341642,0.167985,-0.0269291,-0.481258,-0.0414348,-0.0473983,0.0651665
210101070_E_5_38.txt,22,-0.222895,0.0512981,-0.208121,-0.573652,-0.0882851,-0.668139,-0.346947,0.0783245,-0.501489,0.223468,-0.316634,0.017637
210101070_E_5_38.txt,23,0.311279,-0.489212,-0.0341099,-0.0496162,0.163615,-0.126497,-0.15625,0.499308,0.634568,-0.113433,0.147216,-0.0731298
210101070_E_5_38.txt,24,0.288188,0.14957,-0.385605,0.290653,0.32417,0.174183,0.403676,0.107098,0.213291,-0.199383,0.368853,-0.0559783
210101070_E_5_38.txt,25,0.378228,0.286755,0.0433218,-0.65742,-0.411431,-0.132078,-0.344635,0.666071,0.0167763,0.197734,0.259907,-0.0513016
210101070_E_5_38.txt,26,3.42217,2.20083,-1.17315,-2.76566,-3.95762,-2.15889,-0.100302,-0.00557712,1.05011,0.943722,0.223445,0.0263729
210101070_E_5_38.txt,27,3.67521,2.6039,-0.895485,-2.43585,-3.59434,-2.31845,-0.246268,0.863775,-0.329302,0.247472,0.04167,-0.0834561
210101070_E_5_38.txt,28,3.05243,1.78805,0.0855418,-3.33076,-3.72753,-1.5306,-0.193381,0.224625,-0.200797,0.225811,0.106364,-0.111161
210101070_E_5_38.txt,29,-0.0328279,3.8293,-1.50491,-2.67092,-1.34972,-1.30184,-0.226717,-0.0926704,0.417528,0.470961,0.140478,-0.0897571
210101070_E_5_38.txt,30,-1.73323,1.61598,-1.35533,-4.83989,-4.18218,0.756262,1.52804,-0.10154,1.38925,0.497581,-0.0921093,-0.0361952
210101070_E_5_38.txt,31,-2.98663,0.0921743,-0.881652,-6.02103,-4.55196,-0.164935,2.20638,0.749731,1.72439,0.205892,0.127729,-0.303744
210101070_E_5_38.txt,32,-3.1952,-1.24548,-0.767171,-5.35527,-4.73262,0.8788,1.83606,1.59282,0.875709,0.177712,-0.13373,-0.282548
210101070_E_5_38.txt,33,-2.03382,-0.642498,-1.51459,-3.99977,-2.29432,0.4672,2.05995,0.924182,0.247588,-0.172693,-0.0709668,-0.142151
210101070_E_5_38.txt,34,-1.25322,-1.34459,-1.49608,-4.37531,-3.67653,2.41555,0.702498,-0.289843,0.83627,-0.231468,0.0276814,-0.0312
210101070_E_5_38.txt,35,-2.14829,-1.66829,-1.34678,-3.55472,-4.64791,1.30235,1.00489,0.148893,0.767276,0.128314,0.0989352,-0.0823087
210101070_E_5_38.txt,36,-0.896201,-0.730066,0.10122,-3.4228,-3.42686,0.872534,0.383906,-1.50371,1.04568,0.0308771,0.192606,0.05455
210101070_E_5_38.txt,37,1.3627,0.446816,1.39956,-3.2819,-2.3095,1.11779,0.554764,-1.31968,0.821618,0.106681,-0.00668647,-0.0930452
210101070_E_5_38.txt,38,4.91846,0.982292,2.59642,-2.13741,-0.985799,-1.62673,0.381939,-1.61854,-0.843822,0.345986,-0.230046,0.102665
210101070_E_5_38.txt,39,7.61794,2.89285,1.63619,0.592499,-0.508193,0.9472,-0.61844,-2.56844,-1.4745,-0.354451,-0.028363,0.050564
210101070_E_5_38.txt,40,6.06014,3.58942,0.892194,-0.403115,-0.282498,-0.279447,-1.01387,-1.85974,-1.93921,-0.818786,-0.142679,0.040484
210101070_E_5_38.txt,41,6.78066,2.86671,0.381244,0.075367,0.210649,-1.12334,-0.984725,-0.970951,-1.72864,-0.673518,-0.0900261,0.047292
210101070_E_5_38.txt,42,6.95319,2.10324,0.247004,0.0211603,0.815234,-1.47472,-0.172211,-0.754862,-1.41257,-0.93476,-0.25376,0.0577094
210101070_E_5_38.txt,43,8.03026,0.583675,0.840425,-1.6429,1.39973,-2.19153,0.504566,0.942925,-1.51804,-0.380876,-0.443678,-0.0332931
210101070_E_5_38.txt,44,7.55005,0.763154,0.0498029,-0.862987,1.04497,-0.30246,1.59182,0.196748,-0.991077,-0.484196,-0.292087,-0.0368711
210101070_E_5_38.txt,45,7.49464,0.258634,-0.145157,-0.959947,1.55854,0.38248,2.23169,-0.225796,-0.600333,-0.00884453,-0.535657,-0.191961
210101070_E_5_38.txt,46,6.73857,1.88935,-1.04853,-0.823406,2.71202,1.01599,2.05668,1.36891,-0.487657,-0.3251,-0.558713,-0.147318
210101070_E_5_38.txt,47,7.80226,1.3378,-1.48651,-0.0533206,0.971301,2.95883,3.04366,0.885466,-0.319683,-0.490668,-0.3099,-0.112998
210101070_E_5_38.txt,48,7.15925,0.529706,0.0631847,0.93493,2.87654,2.16835,2.9335,1.80172,-0.642936,-0.408214,-0.0313308,-0.0227659
210101070_E_5_38.txt,49,8.64877,-0.516573,-1.20815,2.43896,2.48084,4.048,3.26352,1.36148,-0.915086,-0.761871,-0.0178789,0.103727
210101070_E_5_38.txt,50,6.28105,0.0358212,-0.408971,2.55225,2.26909,3.2626,3.21801,0.282216,-0.417362,0.0415687,-0.0273125,-0.0989915
210101070_E_5_38.txt,51,5.96495,-0.240927,1.32117,1.09147,3.40463,4.02835,3.31991,-0.279566,-0.817298,0.698514,0.188935,-0.0482934
210101070_E_5_38.txt,52,4.48243,1.16525,0.779438,1.26941,1.89425,4.83911,3.77071,-0.103498,-1.34345,0.688884,-0.164478,0.0140606
210101070_E_5_38.txt,53,5.39729,0.783232,-0.016892,0.00690886,2.92575,4.50074,3.19421,-0.311582,-1.16171,-0.0405201,-0.0454588,0.0424452
210101070_E_5_38.txt,54,6.07049,0.742542,0.543342,1.01376,2.39203,4.86349,3.66042,-0.730947,-0.821806,0.26265,-0.0752477,-0.0501434
210101070_E_5_38.txt,55,6.71125,3.01961,-1.78141,0.259182,4.487,4.64714,2.93021,0.3782,-0.465915,-0.200716,0.0204671,0.036092
210101070_E_5_38.txt,56,5.09355,2.88608,0.378009,0.712666,3.48934,4.09953,2.81417,0.787138,0.0754107,0.310957,-0.228574,-0.0359801
210101070_E_5_38.txt,57,5.46411,3.18904,0.925413,1.91285,3.81304,3.17139,2.22586,1.08515,-0.100353,-0.398143,-0.143907,0.0257918
210101070_E_5_38.txt,58,4.6602,3.35964,1.77764,2.68221,3.6031,2.94017,1.076,0.843114,0.286922,-0.444681,0.0502449,0.00373491
210101070_E_5_38.txt,59,3.51347,4.25624,4.33102,2.97641,3.08819,2.0871,1.61997,0.632387,0.183152,-0.0542042,0.15583,-0.0294296
210101070_E_5_38.txt,60,3.1184,4.24021,4.46327,4.3301,3.22278,2.04606,1.32322,1.08927,0.914124,0.00891377,0.30074,0.0169035
210101070_E_5_38.txt,61,2.9126,3.58954,4.46558,4.44634,2.6539,2.38608,1.87209,1.62769,0.673117,0.513016,0.275846,0.0814959
210101070_E_5_38.txt,62,2.39991,3.44751,3.37322,3.31323,2.0088,2.64395,3.08389,1.06786,0.562962,0.4492,0.33951,0.0706711
210101070_E_5_38.txt,63,1.82311,2.85152,2.99753,3.14844,1.98279,2.97664,2.07648,1.18935,0.518417,0.367987,0.370306,0.092266
210101070_E_5_38.txt,64,2.26755,2.91178,2.74142,2.93539,3.07987,2.89258,1.56966,1.2557,0.76265,0.449742,0.232603,0.120999
210101070_E_5_38.txt,65,1.8223,2.34841,2.29938,3.37811,2.356,2.36985,2.48494,1.22361,0.760735,0.47444,0.129376,0.163649
210101070_E_5_38.txt,66,1.35085,1.92954,1.64657,1.1324,1.03438,0.888874,1.65521,1.39109,0.522792,0.412827,0.349764,-0.0145177
210101070_E_5_38.txt,67,0.348064,0.956563,0.426582,-0.132735,-0.261691,1.21816,-1.00728,0.305648,0.271874,0.43566,0.276929,0.000715406
210101070_E_5_38.txt,68,-0.0919299,-0.0949503,-0.315849,0.554779,-1.46866,-0.160804,-0.00250111,-0.617114,0.5877,0.248636,0.122046,-0.0452368
210101070_E_5_38.txt,69,0.115225,-0.289385,-0.12322,0.416786,0.145462,0.13088,0.562317,-0.453837,0.644215,0.317871,0.0646315,0.0406694
210101070_E_5_38.txt,70,0.439882,0.164243,1.13463,-0.178852,0.121729,-0.073069,0.675448,-0.687101,0.154526,0.265722,0.176577,0.132671
210101070_E_5_38.txt,71,0.0985806,-0.418492,-0.112843,-0.0600907,0.688744,0.234474,-0.277905,0.0672838,0.24791,-0.115261,0.484946,0.0628083
210101070_E_5_38.txt,72,-0.0244074,0.375003,-0.152177,0.210325,0.628416,0.102702,0.486369,0.0279763,-0.483036,-0.0250909,-0.017057,0.0354391
210101070_E_5_38.txt,73,-0.186505,-0.119591,-0.111653,-0.331473,0.0115435,-0.383173,-0.237422,-0.262946,-0.380827,0.548221,-0.425938,0.06286
210101070_E_5_38.txt,74,0.560076,-0.267242,-0.136252,-0.163778,0.29555,0.146466,-0.489296,0.398932,0.609496,-0.08234,0.207637,-0.0576764
210101070_E_5_38.txt,75,0.182689,0.00611188,-0.165237,0.252928,0.546122,0.0436086,-0.0501814,-0.0299009,0.203731,-0.433974,0.452766,-0.0797278
210101070_E_5_38.txt,76,-0.00691002,0.486295,0.551027,0.0566517,-0.500053,0.177961,-0.42437,0.224871,-0.1401,-0.0128084,-0.0136567,0.011357
210101070_E_5_38.txt,77,0.01967,0.297149,0.291797,0.516316,-0.222735,-0.903645,-0.730501,-0.529361,0.29611,0.420164,0.0267905,-0.122495
210101070_E_5_38.txt,78,-0.0720947,-0.0983818,0.0386601,0.699553,-0.391223,-0.435217,0.328499,0.442276,-0.505401,0.0989475,-0.201709,-0.0875436
210101070_E_5_39.txt,0,3.04566,3.99846,4.04883,4.16622,3.06205,2.29025,1.47469,0.980973,1.15825,0.281294,0.213937,0.056392
210101070_E_5_39.txt,1,2.95227,3.45591,4.55213,4.47381,2.35348,2.26693,2.09939,1.76857,0.635085,0.429024,0.326366,0.0849454
210101070_E_5_39.txt,2,2.31339,3.43112,3.50918,3.10801,2.18938,2.67492,3.03353,0.985799,0.545272,0.462632,0.318531,0.0723555
210101070_E_5_39.txt,3,1.83566,2.72992,3.11963,2.89145,2.02531,2.27821,2.38676,1.20786,0.373924,0.420891,0.428509,0.0701978
210101070_E_5_39.txt,4,2.27953,3.12556,2.88983,2.84796,3.25133,2.85694,1.57209,1.21953,0.809953,0.454608,0.222565,0.116451
210101070_E_5_39.txt,5,1.6932,2.34969,2.06259,3.36556,1.83682,2.49076,2.36898,1.42388,0.746932,0.35146,0.176857,0.154257
210101070_E_5_39.txt,6,1.29359,1.82624,1.55267,0.962852,0.619009,0.790243,1.44524,1.26554,0.653602,0.428352,0.279362,-0.0173895
210101070_E_5_39.txt,7,0.0546505,0.872589,0.215742,-0.198281,0.32972,1.2949,-1.23512,0.0889608,0.269986,0.351282,0.326562,0.00540663
210101070_E_5_39.txt,8,-0.106613,-0.0532658,-0.418474,0.272652,-1.35844,-0.399096,-0.22274,-0.58887,0.646176,0.0410478,0.0076467,-0.0904386
210101070_E_5_39.txt,9,0.150929,-0.344021,-0.30081,0.592145,0.258282,0.264108,0.779952,-0.577944,0.636306,0.375368,0.0383572,0.0514854
210101070_E_5_39.txt,10,0.443965,-0.00945471,1.20423,-0.490664,0.0928218,-0.141601,0.681978,-0.770674,0.235346,0.300637,0.0902587,0.0850827
210101070_E_5_39.txt,11,0.178872,-0.367129,-0.0215009,0.0845525,0.753177,0.476676,0.0154333,0.313572,0.101146,-0.224766,0.377769,0.109853
210101070_E_5_39.txt,12,-0.0907917,0.23175,-0.125176,0.17247,0.363362,0.246631,0.321719,0.00751507,-0.459184,-0.03726,-0.00646247,0.0546815
210101070_E_5_39.txt,13,-0.23041,-0.0548855,-0.225444,-0.496434,-0.0573748,-0.618147,-0.323047,-0.118399,-0.499326,0.381598,-0.380989,0.028766
210101070_E_5_39.txt,14,0.448836,-0.438493,-0.106779,-0.108626,0.182575,-0.0659151,-0.372864,0.489565,0.629147,-0.127915,0.167144,-0.0774779
210101070_E_5_39.txt,15,0.267575,0.129164,-0.219466,0.255282,0.438778,0.163484,0.30034,0.064843,0.312689,-0.308874,0.442385,-0.0597426
210101070_E_5_39.txt,16,-0.0244458,0.225069,0.387574,-0.0383355,-0.101607,0.240253,-0.339266,0.372916,-0.256913,-0.0489661,0.167858,0.0149733
210101070_E_5_39.txt,17,0.0124418,0.324165,0.394908,1.00143,-0.0733459,-1.10406,-0.674231,-0.686449,0.300088,0.530801,-0.054453,-0.128554
210101070_E_5_39.txt,18,-0.0841368,-0.14229,0.27701,0.871666,-0.405086,-0.171582,0.64136,0.575697,-0.574044,-0.046047,-0.0976149,-0.0588752
210101070_E_5_39.txt,19,0.0937413,-0.0783429,1.03602,0.127425,-0.346401,-0.1307,0.52107,-0.323165,-0.059501,0.0319685,0.277459,-0.106924
210101070_E_5_39.txt,20,0.0889828,0.325414,-0.0712886,-1.03979,-0.778926,0.0720304,-0.0501536,0.000983628,-0.362654,0.326114,-0.0313606,-0.0859357
210101070_E_5_39.txt,21,0.187996,0.110464,-0.155885,-0.395312,0.398763,0.557791,-1.30764,0.231276,-0.355298,0.184166,-0.2264,-0.0144059
210101070_E_5_39.txt,22,-0.140587,-0.250702,-0.831218,-0.537253,-1.16793,-0.412864,-0.159791,-0.229019,-0.190829,-0.35432,-0.0614517,0.0567944
210101070_E_5_39.txt,23,0.245382,0.0401727,-0.0896975,-0.602656,0.143174,-0.186354,0.112575,-0.0885166,-0.118144,0.142493,0.102309,-0.0881318
210101070_E_5_39.txt,24,-0.0354099,0.747011,0.249746,-0.0402955,0.28826,1.49277,-1.432,-0.00405516,0.202867,0.357136,0.330631,0.011158
210101070_E_5_39.txt,25,-0.112347,-0.111022,-0.399513,0.397921,-1.48366,-0.300913,-0.116275,-0.633758,0.593072,0.140763,0.066036,-0.0663599
210101070_E_5_39.txt,26,0.138808,-0.332247,-0.213735,0.514472,0.185757,0.209417,0.677607,-0.519146,0.644269,0.341338,0.0561698,0.047895
210101070_E_5_39.txt,27,0.444392,0.0755976,1.18152,-0.329448,0.114481,-0.0991953,0.677779,-0.719207,0.177019,0.268395,0.133516,0.111115
210101070_E_5_39.txt,28,0.147755,-0.405765,-0.0690226,0.0282149,0.753423,0.368245,-0.157294,0.200904,0.185038,-0.149239,0.447817,0.0888306
210101070_E_5_39.txt,29,-0.043235,0.315608,-0.149921,0.204718,0.533147,0.160702,0.427487,0.0236072,-0.468794,-0.0318323,-0.00276518,0.0437648
210101070_E_5_39.txt,30,-0.214369,-0.108029,-0.182744,-0.412626,-0.0251366,-0.505773,-0.28337,-0.228524,-0.451502,0.485725,-0.416338,0.0447042
210101070_E_5_39.txt,31,0.529748,-0.355045,-0.140713,-0.141678,0.231609,0.0379849,-0.476086,0.449931,0.616739,-0.112908,0.18845,-0.0701902
210101070_E_5_39.txt,32,0.230819,0.0788128,-0.152882,0.253004,0.52158,0.111652,0.133767,0.0211002,0.290548,-0.376845,0.466071,-0.0690614
210101070_E_5_39.txt,33,-0.0070648,0.37551,0.498282,0.0391582,-0.334068,0.22484,-0.363983,0.313665,-0.168074,-0.0264466,0.0767659,0.0160021
210101070_E_5_39.txt,34,0.00693362,0.301045,0.33907,0.752104,-0.19931,-1.03936,-0.743773,-0.626239,0.306527,0.471193,-0.014472,-0.131349
210101070_E_5_39.txt,35,-0.0720125,-0.110467,0.163396,0.80125,-0.400852,-0.31737,0.464548,0.51924,-0.524641,0.0423818,-0.144053,-0.0755369
210101070_E_5_39.txt,36,0.136946,-0.106907,0.95609,0.142594,-0.548017,-0.128123,0.502858,-0.216775,-0.0145264,0.0358665,0.281712,-0.107735
210101070_E_5_39.txt,37,0.0666901,0.371393,-0.161465,-1.0646,-0.777457,0.434295,-0.216432,-0.10954,-0.24993,0.172115,-0.052173,-0.0911019
210101070_E_5_39.txt,38,0.177028,0.0373363,-0.166481,-0.322685,0.10833,0.40142,-1.04217,0.040214,-0.375348,0.323898,-0.211087,-0.0200528
210101070_E_5_39.txt,39,-3.22405,-2.26308,6.7789,0.153443,-1.45287,0.369155,2.02541,-1.31369,-0.0567251,-0.0211739,0.0316075,-0.0437621
210101070_E_5_39.txt,40,-1.06727,-1.13633,4.37064,0.749496,-1.19748,0.295199,1.94895,-0.596728,-0.0558667,-0.218269,0.110266,-0.125264
210101070_E_5_39.txt,41,-0.578348,-1.09679,3.92515,0.863462,-1.59249,0.123362,0.373958,0.655151,-0.980561,0.328531,0.116682,-0.00368478
210101070_E_5_39.txt,42,-0.117297,-0.149978,-0.261268,0.481659,-1.53405,-0.192764,-0.0494184,-0.585484,0.503272,0.23913,0.146895,-0.0572704
210101070_E_5_39.txt,43,0.109549,-0.274085,-0.101195,0.393706,0.139751,0.109513,0.535896,-0.436569,0.647248,0.314383,0.0659109,0.0389737
210101070_E_5_39.txt,44,0.434155,0.177184,1.11035,-0.158685,0.108214,-0.0856212,0.659193,-0.695601,0.141359,0.257218,0.180422,0.134404
210101070_E_5_39.txt,45,0.0976778,-0.39799,-0.0959527,-0.0531412,0.701606,0.235078,-0.267457,0.0674842,0.290911,-0.0880485,0.502825,0.0615877
210101070_E_5_39.txt,46,-0.0164271,0.396533,-0.136645,0.224016,0.658829,0.108513,0.512675,0.0447807,-0.472471,-0.0144194,-0.0153404,0.0364305
210101070_E_5_39.txt,47,-0.186687,-0.128522,-0.106192,-0.328684,0.00269796,-0.369584,-0.240826,-0.277435,-0.372214,0.551297,-0.431083,0.0655112
210101070_E_5_39.txt,48,0.557803,-0.254049,-0.139701,-0.182592,0.294332,0.15803,-0.497139,0.372874,0.595661,-0.0812409,0.206946,-0.0560659
210101070_E_5_39.txt,49,0.183241,0.0111801,-0.144858,0.289261,0.584698,0.0677662,-0.0530935,-0.00347936,0.213439,-0.421222,0.463418,-0.0753411
210101070_E_5_39.txt,50,0.00326339,0.527305,0.580995,0.082509,-0.499214,0.194729,-0.41333,0.225287,-0.117799,0.00901095,-0.0226678,0.0145809
210101070_E_5_39.txt,51,0.00291745,0.268922,0.238248,0.40335,-0.276739,-0.924164,-0.769035,-0.545345,0.256043,0.381643,0.0182466,-0.126987
210101070_E_5_39.txt,52,-0.0567838,-0.0738954,0.0386779,0.706373,-0.348714,-0.418074,0.338856,0.454362,-0.472135,0.134226,-0.201376,-0.0841
210101070_E_5_39.txt,53,0.158666,-0.157621,0.826274,0.164092,-0.724407,-0.0816948,0.453179,-0.13575,0.0156665,0.0289128,0.268103,-0.0996233
210101070_E_5_39.txt,54,0.0617304,0.396847,-0.239794,-1.01342,-0.754055,0.728172,-0.37849,-0.201064,-0.149544,0.0133482,-0.0791982,-0.0978731
210101070_E_5_39.txt,55,0.132879,0.04582,-0.335064,-0.338514,0.223165,0.460084,-1.04179,-0.084795,-0.392355,0.270689,-0.240668,-0.0102584
210101070_E_5_39.txt,56,-0.115189,-0.362268,-0.855391,-0.565066,-0.729789,-0.659522,-0.321034,0.0739314,-0.059058,-0.30338,-0.0463713,0.0233937
210101070_E_5_39.txt,57,0.278391,0.206949,-0.240806,-0.518694,0.430687,-0.287049,0.0287954,0.136848,-0.18904,0.214864,0.0731148,-0.0846228
210101070_E_5_39.txt,58,-0.0209304,0.613998,0.334301,0.251304,-0.0694431,1.40211,-1.17295,0.0798271,0.161715,0.363925,0.254353,0.0284453
210101070_E_5_39.txt,59,-0.0844713,-0.0723883,-0.240102,0.643172,-1.44737,-0.0821727,0.032897,-0.625409,0.493677,0.351185,0.147351,-0.0352387
210101070_E_5_39.txt,60,0.0633865,-0.170531,0.0173487,0.247528,0.110472,-0.0251802,0.362313,-0.350645,0.668739,0.288102,0.0662116,0.0241737
210101070_E_5_39.txt,61,0.413559,0.281684,1.00789,0.00388586,0.0899148,-0.103891,0.628661,-0.685567,0.131311,0.266928,0.223866,0.151225
210101070_E_5_39.txt,62,0.0440854,-0.355969,-0.0967415,-0.154429,0.597066,0.0963539,-0.323915,-0.0764883,0.401876,-0.0331794,0.527416,0.0311784
210101070_E_5_39.txt,63,-0.00901189,0.464596,-0.0736136,0.223757,0.723179,0.104533,0.575301,0.0760928,-0.456395,0.00277402,-0.0403374,0.0333931
210101070_E_5_39.txt,64,-0.159095,-0.123207,-0.0162122,-0.25979,0.00790725,-0.230204,-0.203232,-0.262229,-0.27618,0.57764,-0.427479,0.088713
210101070_E_5_39.txt,65,0.526871,-0.15396,-0.0963693,-0.237299,0.356862,0.282336,-0.441816,0.283226,0.570235,-0.0434623,0.221153,-0.0385656
210101070_E_5_39.txt,66,0.127508,-0.0707368,-0.18066,0.343161,0.59554,0.046024,-0.223679,-0.0132234,0.103573,-0.448241,0.435394,-0.0775475
210101070_E_5_39.txt,67,0.0106042,0.647165,0.602975,0.084109,-0.536755,0.171381,-0.514319,0.110341,-0.116372,0.0673419,-0.114789,0.0087664
210101070_E_5_39.txt,68,-0.00474281,0.235178,0.111457,0.00297764,-0.290492,-0.784062,-0.753307,-0.471418,0.149178,0.262201,0.0483205,-0.116517
210101070_E_5_39.txt,69,-0.0336205,-0.0323082,-0.0777573,0.627488,-0.250983,-0.444448,0.281289,0.391448,-0.433288,0.216605,-0.258938,-0.0827525
210101070_E_5_39.txt,70,0.147298,-0.224186,0.660017,0.160439,-0.832536,-0.0248804,0.397674,-0.0758051,0.0232591,0.0201877,0.237707,-0.0809086
210101070_E_5_39.txt,71,0.0691289,0.400617,-0.279775,-0.898666,-0.709602,0.936705,-0.515147,-0.285595,-0.0748564,-0.127167,-0.110019,-0.104594
210101070_E_5_39.txt,72,0.107383,0.0260051,-0.384078,-0.241225,0.130917,0.401336,-0.800464,-0.182578,-0.375192,0.340773,-0.216553,0.00340319
210101070_E_5_39.txt,73,-0.100209,-0.341705,-0.809986,-0.542804,-0.473529,-0.768421,-0.36266,0.198706,-0.0150554,-0.250205,-0.0242497,0.0139678
210101070_E_5_39.txt,74,0.245762,0.319096,-0.367036,-0.37139,0.45752,-0.224312,-0.0651994,0.281575,-0.260545,0.248025,0.0182792,-0.072734
210101070_E_5_39.txt,75,-0.0345928,0.555542,0.316333,0.404349,-0.221635,1.19064,-0.852039,0.163414,0.187492,0.341222,0.182776,0.0457583
210101070_E_5_39.txt,76,-0.0511733,0.0241778,-0.129943,0.695937,-1.30642,-0.0171192,0.0909801,-0.566162,0.419011,0.432665,0.151076,-0.03142
