1.70065,1.76203,1.33902,2.04334,2.81256,1.01515,2.11678,0.821744,0.861217,1.23748,0.193813,0.0994085
1.51107,1.61173,1.41327,2.65512,1.37811,1.82501,2.62594,1.71741,0.98298,0.542729,0.279611,0.101837
1.28411,1.55633,2.20973,2.49114,1.61441,2.0951,1.33042,1.82071,1.17986,0.887772,0.33968,0.0853495
1.17059,1.28511,1.37063,2.4731,2.00913,1.74712,1.91912,2.36741,1.0349,0.598327,0.533353,0.0351396
1.21013,1.6816,1.73216,1.29476,2.28323,3.05433,1.36108,1.25416,1.55731,0.932724,0.338195,0.0743866
1.34859,1.41968,1.93664,1.78383,2.37672,2.25459,1.71227,1.13515,0.985496,1.32668,0.396526,0.0360948
1.87982,0.62835,1.95565,1.40235,1.52778,3.27164,1.17015,1.45438,0.885784,0.264073,0.430756,0.105121
3.12781,-0.388599,0.772713,0.0699499,2.71376,1.00109,3.19039,0.743533,-0.378797,-0.0526118,0.191219,0.222054
2.10439,0.0383782,1.18817,0.986893,2.31702,1.94752,1.33376,0.536007,0.430388,-0.525644,0.372899,0.192243
1.80854,-0.095291,1.34291,1.27566,1.72224,1.24109,2.63517,0.113239,0.926478,0.119669,0.544223,0.0790889
1.70622,0.755107,1.98874,1.01288,2.43252,1.4041,2.38082,-0.0669247,1.18226,0.246381,0.444991,0.10854
1.97599,0.665024,1.62034,0.0327273,1.90814,0.526705,1.79305,0.0749515,-0.263065,0.503687,0.600998,0.106336
2.44901,0.475813,1.13135,1.29186,2.0018,1.58597,2.03232,0.484953,0.995994,0.321695,0.457112,0.0854205
1.98633,1.14242,1.61994,0.489312,1.50436,0.882734,2.10498,0.256864,0.236242,0.351689,0.373619,0.0925378
2.06085,1.12139,0.925122,0.921555,1.6667,1.02995,1.65646,-0.013475,0.648603,0.438736,0.402855,0.0831972
2.53765,1.23726,1.53295,2.46772,1.77112,0.325379,1.24845,-0.340686,0.781914,0.264824,0.421068,0.0676427
2.78024,1.3027,1.67664,0.865664,2.44543,1.11355,0.899086,0.710151,0.472407,0.123774,0.292055,0.098101
2.86246,1.4926,1.06396,-0.140529,1.774,1.113,1.91836,0.364016,0.435789,-0.0350399,0.381071,0.137032
2.19167,1.73735,2.15887,0.930021,1.72448,0.868718,1.09918,-0.084145,0.630037,0.661081,0.394869,0.0839321
1.92467,0.874415,2.17756,2.7485,1.08822,1.2703,1.35606,1.15511,0.924755,-0.219404,0.0804806,0.157425
1.8408,0.971337,2.34266,2.1077,0.98552,1.36004,1.71012,1.12413,0.685583,0.177524,-0.137207,0.144432
2.26382,1.4465,2.22271,1.66634,1.46244,0.7548,1.92599,-0.0724856,0.46121,0.254985,0.380478,0.0823783
1.52528,1.27619,2.71227,1.68014,1.97245,2.22326,2.26839,-0.00362965,0.681235,0.684348,0.495279,0.0600856
2.09363,1.46604,2.11267,1.4232,1.45888,1.42141,1.38711,1.18832,0.762786,0.707993,0.524069,0.0521449
1.80789,1.7509,1.84447,2.21474,1.6519,0.923131,2.2964,0.92105,0.623576,0.978484,0.350246,0.0704341
1.57642,1.75404,2.64862,0.712134,2.64974,1.77632,2.36235,1.41967,0.576153,0.710401,0.0457992,0.137293
2.40128,1.68974,2.19089,2.73831,2.38115,1.65924,1.40535,0.792808,0.498124,-0.198479,0.338305,0.102777
1.90956,2.01117,1.70106,1.52532,1.54023,2.20865,2.41584,1.68131,0.28568,0.775095,0.435407,0.0764458
1.77101,1.45389,2.46836,1.63449,2.4901,2.28513,1.77756,1.32448,0.184869,0.538543,0.684555,0.0639451
1.40758,2.17546,1.74581,1.77153,2.02244,2.15414,2.32891,0.512872,1.03105,1.24891,0.279325,0.0998846
1.66001,2.08048,2.69683,1.36202,1.76673,2.06795,2.13996,1.07913,0.724808,0.501847,0.498641,0.0699159
1.24611,1.93892,1.92952,2.01478,2.37231,2.41562,1.96425,1.14701,0.840755,0.754416,0.296855,0.122739
1.57457,2.49099,2.15125,2.26721,2.07335,1.67293,1.51714,0.468403,0.298713,1.05896,0.580521,0.0387637
1.40084,1.80519,2.41055,1.52965,2.1856,1.85735,1.73934,1.83893,1.18696,0.614714,0.328291,0.101502
